id,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
3232,3,1,7,9,0,3,1,1,0.72,0.6515,0.37,0.2985,342
3233,2,0,4,8,0,1,1,1,0.56,0.5303,0.88,0.1045,353
3234,1,1,2,4,0,0,0,1,0.24,0.2273,0.41,0.194,6
3235,1,1,12,17,0,5,1,1,0.24,0.2424,0.6,0.1343,271
3236,2,0,5,20,0,2,1,1,0.58,0.5455,0.83,0.4179,283
3237,2,0,6,18,0,6,0,2,0.74,0.6515,0.3,0.1642,341
3238,2,0,6,0,0,1,1,1,0.62,0.5909,0.78,0.1343,29
3239,3,1,9,14,1,1,0,1,0.74,0.6970000000000001,0.7,0.2985,512
3240,3,1,7,19,0,1,1,1,0.8,0.7879,0.63,0.1343,595
3241,3,0,6,12,0,4,1,2,0.76,0.7273,0.66,0.2836,160
3242,4,0,12,2,0,6,0,2,0.28,0.2727,0.56,0.2239,58
3243,4,1,10,8,0,5,1,2,0.54,0.5152,0.94,0.1045,467
3244,3,1,8,16,0,2,1,1,0.82,0.7121,0.33,0.3284,480
3245,2,0,5,8,0,3,1,1,0.64,0.6061,0.69,0.2239,531
3246,4,1,12,4,0,2,1,2,0.34,0.3182,0.76,0.2836,8
3247,3,1,8,16,0,5,1,1,0.78,0.7273,0.55,0.2985,467
3248,1,1,12,17,1,2,0,2,0.32,0.303,0.57,0.2537,50
3249,2,1,4,1,0,5,1,1,0.5,0.4848,0.59,0.4478,35
3250,3,1,8,9,0,3,1,2,0.68,0.6364,0.74,0.0896,350
3251,2,1,6,3,0,3,1,1,0.62,0.5758,0.83,0.194,8
3252,2,1,4,10,0,4,1,2,0.46,0.4545,0.94,0.1642,139
3253,2,1,5,3,0,0,0,1,0.64,0.6061,0.73,0.1642,36
3254,4,0,11,23,0,3,1,1,0.28,0.2576,0.52,0.2836,50
3255,1,0,3,0,0,5,1,1,0.42,0.4242,0.58,0.2836,29
3256,1,0,3,19,0,4,1,3,0.44,0.4394,0.0,0.5821,56
3257,1,0,1,7,0,5,1,1,0.2,0.1818,0.51,0.2836,68
3258,1,0,2,9,0,4,1,1,0.16,0.1364,0.47,0.2985,133
3259,1,0,12,6,0,4,1,1,0.36,0.3788,0.87,0.0,64
3260,3,1,6,3,0,4,1,1,0.66,0.6212,0.5,0.0896,7
3261,2,0,6,8,0,1,1,3,0.56,0.5303,0.83,0.194,221
3262,4,1,10,5,0,4,1,3,0.64,0.5758,0.89,0.1045,39
3263,4,1,10,23,0,6,0,1,0.44,0.4394,0.62,0.1343,179
3264,4,1,10,9,0,6,0,1,0.36,0.3636,0.5,0.0896,266
3265,3,1,9,6,0,6,0,1,0.54,0.5152,0.49,0.4179,33
3266,3,0,8,20,0,0,0,1,0.7,0.6667,0.79,0.2537,181
3267,4,1,10,8,0,5,1,1,0.42,0.4242,0.71,0.0896,745
3268,3,0,7,13,1,1,0,2,0.78,0.7121,0.49,0.0,423
3269,1,1,1,4,0,3,1,1,0.2,0.2121,0.8,0.1343,2
3270,4,1,11,22,0,1,1,1,0.32,0.3485,0.61,0.0,104
3271,3,0,8,0,0,6,0,1,0.66,0.6061,0.78,0.194,133
3272,4,0,10,13,0,1,1,2,0.44,0.4394,0.44,0.2239,152
3273,4,1,10,13,0,5,1,2,0.58,0.5455,0.68,0.1343,337
3274,3,0,8,2,0,3,1,1,0.72,0.6667,0.54,0.1642,11
3275,2,1,6,3,0,2,1,2,0.66,0.6212,0.69,0.2537,12
3276,4,1,11,20,0,5,1,1,0.36,0.3333,0.46,0.2537,227
3277,4,1,10,21,0,1,1,1,0.48,0.4697,0.67,0.0896,174
3278,4,1,9,20,0,1,1,1,0.52,0.5,0.52,0.1045,432
3279,2,0,5,20,0,4,1,1,0.5,0.4848,0.34,0.1642,258
3280,2,1,6,1,0,6,0,2,0.56,0.5303,0.83,0.1045,76
3281,3,0,8,12,0,2,1,1,0.7,0.6364,0.39,0.0896,237
3282,4,1,10,8,0,0,0,1,0.44,0.4394,0.77,0.194,132
3283,1,0,2,22,0,5,1,2,0.24,0.2424,0.65,0.1642,46
3284,4,0,11,19,0,4,1,2,0.36,0.3485,0.71,0.2239,211
3285,2,1,4,11,0,0,0,1,0.5,0.4848,0.25,0.2836,404
3286,1,1,3,22,0,0,0,1,0.26,0.2424,0.41,0.2537,62
3287,4,0,10,14,0,2,1,1,0.58,0.5455,0.53,0.2537,183
3288,2,0,5,21,0,5,1,1,0.6,0.5606,0.83,0.1045,151
3289,4,1,12,5,0,3,1,1,0.26,0.2576,0.6,0.194,37
3290,2,1,4,11,0,4,1,2,0.42,0.4242,0.38,0.2239,268
3291,4,1,9,1,0,1,1,1,0.46,0.4545,0.67,0.1343,18
3292,3,0,7,19,0,3,1,1,0.82,0.8485,0.67,0.1642,382
3293,1,0,3,13,0,0,0,2,0.46,0.4545,0.94,0.3582,105
3294,4,1,11,4,0,6,0,2,0.32,0.303,0.49,0.2985,16
3295,1,1,1,7,1,1,0,1,0.24,0.2121,0.32,0.3881,16
3296,3,1,8,0,0,4,1,1,0.7,0.6667,0.74,0.0,63
3297,4,1,11,19,0,1,1,2,0.4,0.4091,0.58,0.2836,406
3298,1,0,12,16,0,4,1,2,0.46,0.4545,0.63,0.0,256
3299,1,0,1,20,0,0,0,1,0.18,0.197,0.47,0.1642,57
3300,4,1,10,23,0,0,0,2,0.56,0.5303,0.68,0.2836,105
3301,2,1,4,18,0,5,1,1,0.62,0.6212,0.5,0.2836,668
3302,1,0,1,19,0,1,1,1,0.2,0.2576,0.47,0.0,110
3303,3,0,6,8,0,3,1,1,0.7,0.6515,0.48,0.2836,540
3304,4,1,11,10,0,1,1,1,0.32,0.3485,0.49,0.0,147
3305,4,1,12,9,0,6,0,2,0.38,0.3939,0.94,0.0,170
3306,1,0,3,9,0,4,1,1,0.4,0.4091,0.62,0.2537,185
3307,2,1,4,17,0,2,1,1,0.62,0.6061,0.17,0.194,757
3308,3,0,8,18,0,0,0,1,0.74,0.6970000000000001,0.66,0.1642,347
3309,3,0,6,2,0,4,1,1,0.72,0.6970000000000001,0.74,0.2239,4
3310,4,0,11,23,0,5,1,1,0.32,0.303,0.49,0.3284,89
3311,2,0,3,18,0,1,1,2,0.52,0.5,0.72,0.2239,276
3312,4,1,11,14,0,2,1,1,0.36,0.3636,0.4,0.1045,240
3313,3,1,9,15,0,2,1,1,0.8,0.7727,0.59,0.4627,292
3314,2,1,5,4,0,3,1,1,0.54,0.5152,0.88,0.0,4
3315,2,0,5,14,0,4,1,3,0.54,0.5152,0.73,0.194,180
3316,2,1,5,16,0,4,1,1,0.58,0.5455,0.3,0.4627,421
3317,2,0,3,17,0,5,1,2,0.32,0.2879,0.36,0.3582,225
3318,4,1,9,8,0,0,0,1,0.48,0.4697,0.67,0.1045,144
3319,1,0,3,20,0,4,1,3,0.36,0.3333,0.0,0.3284,38
3320,2,0,3,1,0,2,1,1,0.42,0.4242,1.0,0.1343,19
3321,1,0,2,21,0,4,1,2,0.34,0.303,0.87,0.3284,83
3322,1,1,12,0,0,0,0,1,0.22,0.2121,0.47,0.2836,27
3323,1,1,1,18,0,1,1,4,0.2,0.2273,0.86,0.0896,164
3324,1,0,12,16,0,2,1,3,0.44,0.4394,0.88,0.3284,46
3325,3,0,7,22,0,0,0,1,0.72,0.6818,0.66,0.2239,181
3326,3,1,7,12,0,4,1,1,0.9,0.8182,0.35,0.3582,276
3327,3,1,9,15,0,6,0,2,0.86,0.7879,0.44,0.2836,563
3328,3,1,8,17,0,4,1,1,0.86,0.7576,0.36,0.2537,810
3329,4,0,12,7,0,1,1,1,0.18,0.2121,0.74,0.1045,191
3330,4,1,10,10,1,1,0,2,0.38,0.3939,0.68,0.1343,298
3331,1,1,2,18,0,4,1,1,0.34,0.3333,0.31,0.1642,417
3332,3,0,7,9,0,2,1,1,0.76,0.6818,0.4,0.2239,187
3333,4,1,11,4,0,5,1,1,0.32,0.2879,0.53,0.3582,14
3334,2,1,5,22,0,4,1,1,0.62,0.5909,0.78,0.0,246
3335,2,1,5,6,0,1,1,1,0.46,0.4545,0.88,0.1045,142
3336,1,0,2,0,0,4,1,1,0.22,0.2576,0.55,0.0896,11
3337,1,0,3,18,0,6,0,1,0.46,0.4545,0.31,0.3284,217
3338,3,1,8,9,0,0,0,2,0.66,0.6212,0.74,0.0,270
3339,2,1,4,2,0,2,1,1,0.36,0.3485,0.71,0.1343,2
3340,1,1,1,19,0,1,1,1,0.3,0.3182,0.45,0.1045,306
3341,1,1,3,6,0,2,1,3,0.46,0.4545,0.82,0.194,113
3342,3,1,8,21,0,0,0,3,0.62,0.5909,0.78,0.0896,190
3343,3,1,9,5,0,3,1,2,0.7,0.6667,0.79,0.2985,40
3344,4,0,9,6,0,4,1,2,0.6,0.5455,0.88,0.0896,111
3345,3,1,6,23,0,1,1,1,0.64,0.6212,0.33,0.3284,103
3346,1,0,2,14,0,4,1,1,0.22,0.197,0.37,0.3881,47
3347,4,0,11,14,0,5,1,1,0.44,0.4394,0.47,0.2985,201
3348,3,0,8,12,0,4,1,1,0.78,0.6818,0.31,0.2537,214
3349,1,0,2,15,0,5,1,1,0.46,0.4545,0.41,0.8059999999999999,55
3350,4,0,10,12,0,1,1,1,0.42,0.4242,0.44,0.2239,170
3351,2,0,3,11,0,4,1,2,0.3,0.2727,0.81,0.2985,71
3352,1,0,12,8,0,4,1,2,0.2,0.2576,0.64,0.0,210
3353,1,0,2,0,0,3,1,3,0.22,0.2424,0.93,0.1045,2
3354,4,1,12,6,0,6,0,1,0.24,0.2424,0.87,0.1343,27
3355,1,1,2,9,0,3,1,1,0.32,0.3333,0.7,0.0896,252
3356,3,1,7,1,0,5,1,1,0.66,0.5909,0.89,0.1343,11
3357,4,0,12,9,0,5,1,1,0.28,0.3182,0.81,0.0,246
3358,3,0,7,6,0,0,0,2,0.8,0.7879,0.63,0.0896,22
3359,2,0,5,15,0,1,1,2,0.72,0.6818,0.62,0.4478,176
3360,2,0,5,3,0,0,0,1,0.5,0.4848,1.0,0.1045,33
3361,1,1,3,4,0,6,0,2,0.42,0.4242,0.94,0.0,2
3362,1,1,1,16,0,2,1,1,0.4,0.4091,0.71,0.1343,278
3363,4,1,11,18,0,6,0,1,0.44,0.4394,0.54,0.1343,359
3364,3,0,8,5,0,3,1,1,0.56,0.5303,0.73,0.1045,27
3365,2,1,5,0,0,6,0,1,0.64,0.5758,0.83,0.1642,116
3366,4,0,12,8,0,6,0,2,0.26,0.2576,0.56,0.2239,59
3367,1,1,1,8,0,1,1,3,0.2,0.2121,0.86,0.1343,272
3368,1,0,3,11,0,0,0,1,0.34,0.3485,0.39,0.1045,203
3369,3,1,6,14,0,2,1,1,0.7,0.6364,0.3,0.4627,267
3370,3,0,9,2,0,5,1,2,0.62,0.5152,1.0,0.2537,8
3371,3,0,8,6,0,2,1,1,0.68,0.6364,0.69,0.1045,117
3372,1,0,3,16,0,1,1,1,0.4,0.4091,0.35,0.1045,107
3373,1,0,1,3,0,1,1,1,0.12,0.1212,0.5,0.2239,1
3374,2,1,6,12,0,6,0,1,0.68,0.6364,0.41,0.1045,603
3375,4,1,12,12,0,0,0,2,0.34,0.3333,0.81,0.1642,520
3376,3,0,7,1,0,5,1,1,0.72,0.6970000000000001,0.79,0.0,34
3377,4,1,12,7,0,3,1,2,0.26,0.2576,0.6,0.194,369
3378,3,0,8,7,0,2,1,1,0.72,0.6970000000000001,0.74,0.1045,343
3379,1,0,12,0,0,2,1,1,0.26,0.2576,0.7,0.1642,12
3380,2,0,4,3,0,2,1,2,0.54,0.5152,0.73,0.3284,4
3381,2,0,5,12,0,6,0,3,0.52,0.5,1.0,0.0896,279
3382,1,0,2,11,0,6,0,3,0.22,0.2273,1.0,0.1343,47
3383,1,0,1,0,0,2,1,1,0.14,0.1667,0.59,0.1045,12
3384,1,1,3,16,0,0,0,1,0.54,0.5152,0.73,0.0896,541
3385,3,1,7,23,0,1,1,1,0.72,0.6818,0.66,0.1642,114
3386,1,0,1,0,0,1,1,1,0.12,0.1212,0.5,0.2836,5
3387,1,1,3,12,0,6,0,1,0.3,0.2727,0.33,0.3284,329
3388,2,1,5,23,0,2,1,3,0.6,0.5758,0.78,0.3284,63
3389,3,0,7,8,0,1,1,1,0.74,0.6970000000000001,0.66,0.2836,420
3390,2,1,5,14,0,1,1,2,0.62,0.6212,0.5,0.3582,239
3391,2,0,4,11,1,5,0,1,0.52,0.5,0.55,0.194,136
3392,4,0,10,12,0,5,1,1,0.6,0.6212,0.53,0.0,235
3393,2,1,6,10,0,5,1,1,0.66,0.6212,0.47,0.2537,249
3394,1,0,2,5,0,1,1,1,0.2,0.2576,0.86,0.0,10
3395,4,0,12,2,0,4,1,1,0.28,0.2727,0.65,0.2239,4
3396,1,1,2,7,0,0,0,2,0.24,0.2424,0.75,0.1642,16
3397,3,0,9,1,0,3,1,1,0.62,0.5909,0.78,0.0896,8
3398,1,0,2,22,0,3,1,1,0.24,0.2879,0.48,0.0,61
3399,1,1,1,5,0,5,1,2,0.2,0.2121,0.8,0.1343,13
3400,4,0,10,14,0,3,1,1,0.64,0.6212,0.41,0.2836,190
3401,1,0,3,2,0,4,1,1,0.2,0.1667,0.27,0.4627,3
3402,2,0,3,6,0,2,1,1,0.22,0.2121,0.41,0.2985,50
3403,3,0,8,15,0,5,1,2,0.8,0.7727,0.59,0.194,249
3404,3,0,7,19,0,4,1,1,0.72,0.6515,0.39,0.2239,400
3405,2,0,4,1,0,3,1,1,0.42,0.4242,0.94,0.1642,7
3406,4,1,11,19,0,0,0,1,0.36,0.3333,0.43,0.2537,227
3407,4,0,11,2,0,5,1,2,0.4,0.4091,0.76,0.0,10
3408,4,1,11,21,0,4,1,2,0.32,0.3333,0.66,0.1045,224
3409,2,0,5,4,0,5,1,3,0.5,0.4848,0.88,0.1642,5
3410,4,0,11,11,0,6,0,1,0.38,0.3939,0.54,0.2836,315
3411,3,1,7,18,0,3,1,1,0.8,0.6970000000000001,0.27,0.1343,891
3412,3,0,7,4,0,6,0,1,0.76,0.7273,0.66,0.1045,9
3413,3,1,8,3,0,6,0,1,0.66,0.6212,0.69,0.0896,38
3414,3,0,7,11,0,3,1,2,0.72,0.6970000000000001,0.74,0.0,127
3415,3,1,7,6,0,1,1,3,0.64,0.5758,0.89,0.2537,92
3416,1,1,3,5,0,0,0,2,0.34,0.3182,0.46,0.2239,5
3417,3,1,9,8,0,6,0,2,0.76,0.7121,0.58,0.2537,162
3418,4,0,11,1,0,0,0,1,0.4,0.4091,0.62,0.2537,84
3419,4,0,12,19,0,3,1,3,0.34,0.2879,0.87,0.6418,33
3420,4,0,10,10,0,6,0,3,0.4,0.4091,0.76,0.3582,121
3421,2,1,5,17,0,3,1,1,0.74,0.6667,0.48,0.0896,839
3422,2,0,4,2,0,2,1,2,0.54,0.5152,0.73,0.3284,5
3423,1,1,12,14,1,2,0,1,0.38,0.3939,0.46,0.2985,126
3424,2,0,6,9,0,0,0,1,0.72,0.6818,0.66,0.0,182
3425,2,1,5,8,0,0,0,1,0.64,0.5758,0.83,0.194,151
3426,4,1,9,10,0,1,1,1,0.54,0.5152,0.49,0.2239,198
3427,2,1,3,10,0,3,1,2,0.52,0.5,0.83,0.1642,154
3428,2,1,4,9,0,2,1,1,0.6,0.6212,0.38,0.4925,400
3429,2,1,6,14,0,2,1,1,0.76,0.7121,0.58,0.1045,227
3430,4,0,11,20,0,6,0,2,0.36,0.3636,0.57,0.1045,163
3431,2,1,4,4,0,3,1,2,0.5,0.4848,0.42,0.2836,7
3432,1,1,2,1,1,1,0,2,0.24,0.2576,0.87,0.0896,15
3433,1,0,3,1,0,4,1,1,0.24,0.197,0.3,0.4627,1
3434,1,1,12,15,0,1,1,2,0.28,0.2879,0.45,0.1343,315
3435,2,1,5,17,0,4,1,1,0.72,0.6667,0.54,0.1343,704
3436,4,1,11,21,0,2,1,1,0.36,0.3788,0.71,0.0,157
3437,3,1,8,13,0,2,1,1,0.82,0.7424,0.43,0.2985,288
3438,2,1,4,8,0,3,1,3,0.5,0.4848,0.39,0.194,576
3439,2,0,5,21,0,5,1,2,0.52,0.5,0.84,0.1642,154
3440,2,0,5,19,0,6,0,1,0.68,0.6364,0.47,0.1642,301
3441,1,1,2,5,0,2,1,1,0.32,0.3333,0.49,0.0896,15
3442,4,0,11,15,0,1,1,1,0.58,0.5455,0.6,0.1642,150
3443,1,0,2,22,0,0,0,2,0.38,0.3939,0.62,0.1045,69
3444,1,1,2,20,0,3,1,1,0.52,0.5,0.52,0.1642,264
3445,1,0,12,12,0,4,1,2,0.48,0.4697,0.55,0.0,202
3446,1,1,3,10,0,1,1,1,0.4,0.4091,0.5,0.2239,137
3447,3,1,8,0,0,4,1,1,0.72,0.6970000000000001,0.74,0.194,67
3448,3,0,8,6,0,4,1,2,0.68,0.6364,0.89,0.2985,97
3449,2,1,4,15,0,1,1,1,0.58,0.5455,0.28,0.5522,255
3450,2,1,5,15,0,3,1,2,0.7,0.6515,0.61,0.0,257
3451,2,1,4,18,0,4,1,1,0.5,0.4848,0.31,0.1045,698
3452,2,0,4,10,0,6,0,2,0.34,0.3333,0.87,0.1343,133
3453,3,1,8,5,0,4,1,1,0.6,0.5758,0.78,0.1642,37
3454,1,1,2,22,0,4,1,1,0.32,0.2879,0.49,0.4179,109
3455,2,1,5,15,0,4,1,1,0.76,0.6667,0.33,0.2985,290
3456,1,0,12,1,0,5,1,1,0.26,0.2879,0.65,0.0896,20
3457,3,1,6,0,0,6,0,3,0.64,0.5758,0.89,0.1642,69
3458,3,1,9,19,0,3,1,1,0.64,0.6212,0.5,0.194,635
3459,2,1,5,18,0,2,1,1,0.68,0.6364,0.61,0.1343,785
3460,1,1,2,16,0,6,0,1,0.44,0.4394,0.44,0.3284,404
3461,4,1,9,0,0,4,1,1,0.6,0.5758,0.78,0.0896,65
3462,4,1,12,3,0,5,1,1,0.2,0.2273,0.69,0.1045,12
3463,1,1,2,17,0,2,1,1,0.44,0.4394,0.35,0.194,509
3464,1,0,3,14,0,3,1,2,0.34,0.303,0.76,0.2985,71
3465,3,1,6,20,0,4,1,1,0.86,0.7879,0.44,0.194,436
3466,3,0,7,21,0,5,1,1,0.66,0.6212,0.54,0.1045,261
3467,3,1,6,11,0,1,1,1,0.8,0.7273,0.43,0.3284,181
3468,1,0,12,2,0,5,1,3,0.38,0.3939,0.94,0.1343,13
3469,4,0,10,22,0,5,1,3,0.3,0.2879,0.75,0.2836,36
3470,3,0,8,16,0,2,1,1,0.72,0.6515,0.32,0.1343,444
3471,3,0,7,0,0,0,0,1,0.7,0.6515,0.61,0.1642,154
3472,1,1,1,13,0,3,1,1,0.3,0.2727,0.42,0.4627,130
3473,2,1,6,4,0,0,0,1,0.62,0.5909,0.78,0.0896,10
3474,2,1,5,0,0,2,1,1,0.7,0.6667,0.79,0.194,45
3475,3,0,9,17,0,6,0,1,0.52,0.5,0.72,0.2239,359
3476,1,0,12,14,0,3,1,1,0.32,0.2879,0.39,0.3881,120
3477,2,0,6,1,0,6,0,1,0.7,0.6667,0.79,0.0896,77
3478,1,0,2,23,0,5,1,1,0.52,0.5,0.08,0.2836,77
3479,3,0,7,21,0,0,0,1,0.74,0.6818,0.62,0.2239,207
3480,3,1,8,22,0,6,0,1,0.76,0.7273,0.66,0.2836,269
3481,4,1,10,4,0,0,0,2,0.44,0.4394,0.54,0.2537,11
3482,3,1,9,2,0,4,1,1,0.46,0.4545,0.72,0.0896,11
3483,3,1,9,18,0,0,0,1,0.74,0.7121,0.74,0.0,500
3484,4,0,10,6,0,5,1,1,0.28,0.2727,0.65,0.2537,75
3485,2,1,6,16,0,0,0,1,0.66,0.6212,0.54,0.2985,580
3486,1,0,3,1,0,5,1,1,0.4,0.4091,0.62,0.2537,16
3487,2,1,6,8,0,3,1,2,0.7,0.6667,0.79,0.1045,643
3488,1,1,1,6,0,6,0,1,0.14,0.1515,0.5,0.0,5
3489,1,0,1,14,0,2,1,2,0.3,0.3333,0.45,0.0,68
3490,1,1,2,15,0,4,1,1,0.46,0.4545,0.67,0.1642,174
3491,2,0,5,7,0,2,1,3,0.64,0.5909,0.78,0.194,314
3492,4,0,12,2,0,0,0,1,0.22,0.2424,0.55,0.1045,41
3493,2,1,5,21,0,6,0,2,0.58,0.5455,0.78,0.2239,269
3494,2,1,4,2,0,2,1,1,0.36,0.3485,0.53,0.1642,5
3495,1,0,1,13,0,1,1,1,0.24,0.2121,0.35,0.2836,61
3496,2,1,3,7,0,5,1,1,0.32,0.3182,0.57,0.1642,289
3497,1,1,3,23,0,6,0,1,0.42,0.4242,0.24,0.0,106
3498,1,0,12,21,0,3,1,1,0.5,0.4848,0.88,0.2836,123
3499,4,1,10,10,0,3,1,1,0.36,0.3333,0.71,0.2836,168
3500,1,1,12,10,0,5,1,2,0.26,0.2424,0.56,0.2537,162
3501,2,1,5,20,0,5,1,1,0.62,0.6061,0.25,0.1343,341
3502,3,1,8,19,0,3,1,2,0.66,0.6212,0.74,0.0,580
3503,1,0,3,7,0,1,1,2,0.28,0.3182,0.61,0.0,88
3504,3,0,7,2,0,0,0,1,0.64,0.6061,0.69,0.2239,94
3505,2,0,4,12,0,2,1,2,0.54,0.5152,0.64,0.0896,103
3506,1,0,2,17,0,5,1,1,0.3,0.3333,0.24,0.0,211
3507,1,0,1,23,1,1,0,3,0.16,0.1364,0.86,0.2836,4
3508,1,1,12,0,1,2,0,3,0.24,0.2576,0.93,0.0896,13
3509,3,1,7,18,0,5,1,1,0.9,0.8029999999999999,0.33,0.2537,560
3510,2,0,6,4,0,3,1,1,0.5,0.4848,0.63,0.2836,4
3511,4,1,12,21,0,5,1,1,0.3,0.303,0.75,0.1642,172
3512,2,0,5,1,0,5,1,1,0.4,0.4091,0.62,0.1642,32
3513,2,1,5,4,0,2,1,2,0.56,0.5303,0.88,0.1642,7
3514,3,0,9,7,0,1,1,1,0.58,0.5455,0.83,0.0,312
3515,4,1,11,16,0,2,1,2,0.3,0.2727,0.75,0.2985,257
3516,3,0,7,21,0,4,1,1,0.74,0.6818,0.62,0.1642,209
3517,3,1,8,19,0,5,1,2,0.74,0.2424,0.55,0.3881,491
3518,2,1,6,6,0,0,0,1,0.52,0.5,0.72,0.1045,23
3519,2,1,6,20,0,3,1,1,0.54,0.5152,0.73,0.2836,408
3520,4,1,11,13,0,6,0,1,0.42,0.4242,0.38,0.2537,525
3521,2,0,6,11,0,6,0,1,0.72,0.6818,0.62,0.1343,404
3522,1,1,12,10,0,6,0,3,0.26,0.2424,0.81,0.1343,41
3523,2,1,5,7,1,1,0,1,0.62,0.5909,0.78,0.1045,67
3524,2,0,4,5,0,5,1,3,0.24,0.2273,0.93,0.2239,12
3525,3,0,9,1,1,1,0,2,0.68,0.6364,0.79,0.1045,54
3526,1,1,3,20,0,5,1,2,0.36,0.3485,0.87,0.194,100
3527,2,0,5,7,0,2,1,1,0.74,0.6970000000000001,0.66,0.1045,235
3528,2,1,4,11,0,1,1,1,0.42,0.4242,0.47,0.4478,209
3529,4,0,12,12,0,6,0,1,0.36,0.3788,0.5,0.0,358
3530,3,1,9,17,0,6,0,3,0.58,0.5455,0.83,0.194,171
3531,4,0,11,9,0,0,0,1,0.4,0.4091,0.54,0.2836,135
3532,3,1,8,12,0,5,1,1,0.86,0.7424,0.26,0.2537,410
3533,1,1,3,22,0,2,1,1,0.56,0.5303,0.6,0.0896,170
3534,1,0,2,9,0,5,1,2,0.16,0.1818,0.8,0.1343,127
3535,1,1,3,20,0,3,1,1,0.5,0.4848,0.51,0.2537,260
3536,2,0,6,12,0,6,0,1,0.8,0.7576,0.55,0.2239,347
3537,3,1,7,10,0,4,1,1,0.74,0.6667,0.48,0.1642,214
3538,4,1,11,3,1,4,0,1,0.24,0.2576,0.75,0.1045,6
3539,2,0,5,2,0,3,1,3,0.5,0.4848,0.82,0.2836,4
3540,1,0,2,23,0,3,1,1,0.22,0.2576,0.55,0.0896,39
3541,3,0,7,14,0,2,1,1,0.86,0.7424,0.3,0.2836,147
3542,2,1,3,4,0,4,1,1,0.52,0.5,0.36,0.2537,9
3543,1,1,2,7,0,0,0,1,0.2,0.1818,0.51,0.2985,22
3544,3,0,7,2,0,5,1,1,0.74,0.7121,0.79,0.0,13
3545,3,0,7,18,0,2,1,1,0.86,0.8029999999999999,0.47,0.2985,511
3546,1,0,3,7,0,2,1,1,0.24,0.2424,0.75,0.1642,119
3547,2,1,4,21,0,4,1,1,0.42,0.4242,0.47,0.194,234
3548,3,0,6,21,0,3,1,1,0.74,0.7121,0.79,0.1642,247
3549,4,0,10,7,0,6,0,1,0.36,0.3636,0.76,0.1045,57
3550,3,1,7,10,0,1,1,2,0.74,0.6970000000000001,0.66,0.2239,189
3551,2,1,4,21,0,0,0,1,0.52,0.5,0.34,0.2239,130
3552,2,1,5,15,0,6,0,1,0.76,0.7273,0.66,0.2836,513
3553,2,1,4,5,0,5,1,1,0.42,0.4242,0.44,0.3582,19
3554,4,1,11,19,0,5,1,1,0.34,0.3485,0.71,0.0896,361
3555,1,1,3,14,0,0,0,2,0.5,0.4848,0.77,0.0896,521
3556,1,1,2,1,0,5,1,1,0.44,0.4394,0.62,0.194,18
3557,3,0,7,19,0,0,0,2,0.66,0.6061,0.83,0.194,183
3558,2,1,6,4,0,2,1,3,0.6,0.5455,0.88,0.1642,4
3559,4,0,11,8,0,3,1,1,0.32,0.3485,0.93,0.0,456
3560,3,0,8,21,0,1,1,1,0.64,0.6212,0.38,0.194,208
3561,1,0,2,5,0,2,1,1,0.26,0.2273,0.81,0.3284,2
3562,1,1,2,18,0,6,0,1,0.46,0.4545,0.38,0.2985,246
3563,3,0,7,21,0,5,1,2,0.66,0.6061,0.83,0.2537,204
3564,3,1,8,7,0,2,1,2,0.66,0.6061,0.83,0.1045,269
3565,1,0,1,0,0,5,1,2,0.2,0.2121,0.75,0.1343,9
3566,4,0,11,14,0,6,0,2,0.48,0.4697,0.48,0.1343,299
3567,2,0,3,2,0,0,0,3,0.22,0.2273,0.55,0.194,21
3568,2,1,5,7,0,1,1,2,0.48,0.4697,0.82,0.1045,385
3569,2,1,3,5,0,5,1,1,0.32,0.3333,0.61,0.0896,26
3570,2,1,4,19,0,5,1,1,0.6,0.6212,0.53,0.194,492
3571,4,0,10,23,0,5,1,1,0.4,0.4091,0.62,0.2239,117
3572,4,0,11,21,0,0,0,1,0.48,0.4697,0.67,0.2836,88
3573,2,0,4,15,0,2,1,2,0.54,0.5152,0.65,0.1642,127
3574,4,1,10,22,0,3,1,2,0.6,0.6061,0.64,0.1343,238
3575,3,0,8,13,0,3,1,1,0.76,0.6818,0.48,0.4179,236
3576,1,1,12,16,0,3,1,3,0.26,0.2273,0.87,0.3582,13
3577,4,0,11,4,0,2,1,2,0.52,0.5,0.83,0.3284,6
3578,3,1,8,10,0,5,1,1,0.76,0.7121,0.62,0.0896,256
3579,3,0,7,18,0,2,1,1,0.8,0.8029999999999999,0.66,0.1343,530
3580,2,0,4,22,0,4,1,2,0.4,0.4091,0.76,0.194,81
3581,4,1,11,14,0,6,0,1,0.42,0.4242,0.38,0.194,555
3582,4,0,12,4,0,6,0,1,0.22,0.2273,0.75,0.1343,8
3583,1,0,2,19,1,1,0,2,0.24,0.2121,0.87,0.3582,49
3584,4,1,9,18,0,3,1,1,0.74,0.6667,0.48,0.2239,884
3585,4,1,9,11,0,4,1,2,0.72,0.6667,0.51,0.1642,294
3586,1,1,2,2,0,2,1,2,0.28,0.3182,0.41,0.0,3
3587,1,1,1,15,0,0,0,1,0.22,0.2273,0.27,0.194,206
3588,2,1,4,17,0,6,0,2,0.74,0.6515,0.3,0.3881,568
3589,2,1,4,0,1,1,0,1,0.64,0.6212,0.53,0.3284,41
